field_1,역명,위도,경도,SIG_KOR_NM
63071,목동10단지,126.856625,37.518937,양천구
63072,오목교역.대학학원,126.874157,37.524811,양천구
63073,목동6단지상가.이대병원입구,126.884542,37.53685,양천구
63074,신서초교,126.862167,37.520635,양천구
63075,푸른마을아파트3단지,126.836588,37.512079,양천구
63076,동일하이빌아파트,126.840816,37.510014,양천구
63077,팔복부동산.목동교회,126.870383,37.543895,양천구
63078,신정현대아파트.서부트럭터미널,126.841261,37.508427,양천구
63079,목동문화체육센터.건영아파트,126.869035,37.541756,양천구
63080,한성교회.금옥여고.백암고,126.843065,37.510785,양천구
63081,우신웨스트빌.목동보건지소,126.869038,37.539463,양천구
63082,목동아파트1218동앞,126.863621,37.511717,양천구
63083,목동아파트1216동앞,126.86192,37.511608,양천구
63084,신정역3번출구,126.857984,37.525154,양천구
63085,신정역2번출구,126.858041,37.525493,양천구
63086,신정이펜하우스1단지.새금성교회,126.828649,37.514399,양천구
63087,용왕산,126.874053,37.539003,양천구
63089,양서중학교,126.830243,37.532796,양천구
63090,신정이펜하우스1단지아파트,126.82808,37.513987,양천구
63091,양천어르신요양센터,126.828443,37.513618,양천구
63092,목동13단지,126.868028,37.513527,양천구
63093,오목교역,126.876383,37.52507,양천구
63094,목동13단지,126.86916,37.514507,양천구
63095,신정1동주민센터.신오새마을금고,126.854371,37.517203,양천구
63096,신정이펜하우스3.4단지,126.830345,37.51126,양천구
63097,신정이펜하우스5단지.서남병원,126.833462,37.511028,양천구
63098,이펜하우스1단지.어르신요양센터,126.828879,37.513397,양천구
63099,도시가스사업소,126.874432,37.546732,양천구
63100,신목동역,126.883367,37.543465,양천구
63101,신목동역,126.883465,37.543751,양천구
63102,목동1단지,126.881481,37.537777,양천구
63103,이대목동병원,126.886062,37.537373,양천구
63104,목동2단지,126.876807,37.535972,양천구
63105,목동5단지,126.881448,37.535816,양천구
63106,목동3단지,126.87596,37.535111,양천구
63107,파리공원,126.878119,37.534394,양천구
63108,목동4단지상가.목동종합운동장,126.875019,37.531787,양천구
63109,양천우체국.목동운동장북문,126.877482,37.532549,양천구
63110,목동현대백화점,126.87418,37.528169,양천구
63111,목동운동장남문.아이스링크,126.876455,37.527871,양천구
63112,오목교역,126.875439,37.523822,양천구
63113,오목교역,126.875668,37.52372,양천구
63114,신정교입구,126.872957,37.519074,양천구
63115,신정교입구,126.87322,37.519173,양천구
63116,신정이펜하우스2단지,126.830628,37.514575,양천구
63117,신정이펜하우스3단지,126.830415,37.514121,양천구
63118,보람쉬움아파트.신영시장,126.835242,37.529904,양천구
63119,보람쉬움아파트,126.835774,37.529758,양천구
63120,우리은행앞,126.827744,37.535934,양천구
63121,강서보건소,126.868087,37.548989,양천구
63122,기아부품,126.832781,37.538787,양천구
63123,경서농협,126.856298,37.521363,양천구
63124,양천공영차고지,126.837665,37.508486,양천구
63125,목동사거리,126.864073,37.53049,양천구
63126,대일고등학교,126.863878,37.539409,양천구
63127,서부트럭터미널,126.843788,37.507827,양천구
63128,서부트럭터미널,126.843016,37.508293,양천구
63129,국립과학수사연구소,126.836474,37.523363,양천구
63130,국립과학수사연구소,126.836314,37.522685,양천구
63131,서서울호수공원,126.832835,37.529494,양천구
63132,서서울호수공원,126.832411,37.529306,양천구
63133,화곡입구,126.827728,37.537099,양천구
63134,화곡입구,126.827222,37.536993,양천구
63135,갈산초등학교,126.870384,37.513046,양천구
63136,갈산초등학교,126.870005,37.512936,양천구
63137,목동역,126.864726,37.525335,양천구
63138,목동역,126.864285,37.525367,양천구
63139,신목동역-서울지방식품의약품안전청,126.88353,37.543643,양천구
63140,계남초등학교,126.857867,37.509966,양천구
63141,신월청소년문화센터,126.826442,37.535452,양천구
63142,신정교입구,126.873499,37.518551,양천구
63143,푸른마을1단지.이든채아파트,126.83488,37.512878,양천구
63144,정랑고개,126.850447,37.511598,양천구
63145,신트리아파트,126.854115,37.512851,양천구
63146,중부운수앞,126.830779,37.52422,양천구
63147,푸른마을1단지.이든채아파트,126.835388,37.512653,양천구
63148,댓골마을입구,126.836766,37.506701,양천구
63149,댓골마을입구,126.83676,37.50646,양천구
63150,정랑고개,126.849466,37.511516,양천구
63151,양천고등학교,126.84486,37.509688,양천구
63152,금옥여자중고등학교,126.844667,37.509882,양천구
63153,양천공영차고지,126.837657,37.508703,양천구
63155,국립과학수사연구소.고강동종점,126.825713,37.523548,양천구
63156,양천공영차고지,126.837237,37.508418,양천구
63157,신월동기점,126.838529,37.529477,양천구
63158,목동아파트1434동앞,126.872061,37.515536,양천구
63159,트럭터미널주유소앞,126.841544,37.509088,양천구
63160,목동아파트1102동앞,126.859987,37.511582,양천구
63161,신월문화체육센터,126.836482,37.520079,양천구
63162,신정현대아파트,126.841074,37.508637,양천구
63163,대일관광고.푸른마을3단지,126.835885,37.511319,양천구
63164,대일관광고.푸른마을3단지,126.836363,37.511076,양천구
63165,신정현대아파트.서부트럭터미널,126.842007,37.509011,양천구
63166,목동파라곤,126.875521,37.530069,양천구
63167,신목동역-서울지방식품의약품안전청,126.883208,37.543595,양천구
63168,양명초등학교,126.857214,37.515646,양천구
63169,양천노인종합복지관,126.858984,37.510348,양천구
63170,목원초등학교.서울지방식품의약품안전청,126.88125,37.542929,양천구
63171,신월시영아파트중문,126.836405,37.519102,양천구
63172,신월시영아파트중문,126.836831,37.519011,양천구
63173,경창빌딩,126.838395,37.518882,양천구
63174,신화중학교,126.83049,37.539293,양천구
63175,서울금융고등학교,126.827025,37.53732,양천구
63176,광영고.신동아파밀리에아파트,126.823362,37.539358,양천구
63177,신월중학교입구,126.825767,37.540004,양천구
63178,신월중학교입구,126.825201,37.539989,양천구
63179,신월5동주민센터.신월중학교,126.827378,37.539193,양천구
63180,신월5동주민센터.신월중학교,126.827532,37.539478,양천구
63181,신화중학교,126.831487,37.53961,양천구
63182,메디힐병원,126.827777,37.536993,양천구
63183,국민은행신월동지점,126.829604,37.536215,양천구
63184,양원초교.광영여고,126.823507,37.539025,양천구
63185,가로공원공영주차장,126.8332,37.536783,양천구
63186,하나은행신월동지점,126.837828,37.530588,양천구
63187,서서울호수공원,126.832921,37.529251,양천구
63188,서서울호수공원,126.832572,37.529035,양천구
63189,국민은행신월동지점,126.828906,37.535732,양천구
63190,가로공원공영주차장.신영시장,126.832856,37.536295,양천구
63191,서부여성발전센터,126.829012,37.535164,양천구
63192,신월3동주민센터.신월3동우체국,126.828829,37.534665,양천구
63193,신월1동주민센터.신월보건지소,126.831152,37.532014,양천구
63194,양서중학교,126.83083,37.531697,양천구
63195,강신중학교,126.839807,37.515697,양천구
63196,금실어린이공원,126.837853,37.517429,양천구
63197,금실어린이공원,126.837774,37.517954,양천구
63198,강월초교입구사거리,126.837858,37.516693,양천구
63199,강월초교입구사거리,126.837784,37.51636,양천구
63200,신월시영아파트.강월초등학교,126.835305,37.515937,양천구
63201,신월시영아파트.강월초등학교,126.83553,37.515731,양천구
63202,양천중앙도서관.푸른마을2단지,126.833988,37.514032,양천구
63203,양천중앙도서관.푸른마을2단지,126.834091,37.514191,양천구
63204,신정숲속마을아파트.댓골마을입구,126.835722,37.506699,양천구
63205,신정숲속마을아파트,126.836478,37.506455,양천구
63206,신정현대아파트,126.841787,37.508578,양천구
63207,넓은들공원,126.83855,37.511006,양천구
63208,넓은들공원,126.838811,37.511023,양천구
63209,신정현대아파트.서부트럭터미널,126.842984,37.50836,양천구
63210,서부트럭터미널.신정동일하이빌아파트,126.842306,37.510167,양천구
63211,과학수사연구소입구,126.836764,37.52202,양천구
63212,한빛종합사회복지관,126.838874,37.52134,양천구
63213,강서초등학교,126.841889,37.522033,양천구
63214,신월2동주민센터입구.경창전통시장,126.846188,37.523024,양천구
63215,양강중학교,126.849662,37.523831,양천구
63216,양강중학교,126.85028,37.524862,양천구
63217,금옥중.금옥여고.백암고등학교,126.844583,37.509852,양천구
63218,남명초교.신정3동주민센터,126.854913,37.515077,양천구
63219,강신중학교,126.84036,37.515271,양천구
63220,서부트럭터미널.신정동일하이빌아파트,126.842363,37.510935,양천구
63221,정랑고개.양천벤처타운,126.849855,37.511661,양천구
63222,신트리아파트,126.854003,37.513143,양천구
63223,신정네거리역,126.852822,37.519853,양천구
63224,신정1동주민센터.신오새마을금고,126.853876,37.517603,양천구
63225,국립과학수사연구소.고강동종점,126.825779,37.523455,양천구
63226,신안파크아파트후문,126.828785,37.524029,양천구
63227,신안파크아파트후문,126.828836,37.523926,양천구
63228,국립과학수사연구소입구,126.836977,37.522477,양천구
63229,신월동우성상가,126.834106,37.521533,양천구
63230,신월문화체육센터,126.836313,37.520207,양천구
63231,중부운수앞,126.83078,37.524104,양천구
63232,신월동우성상가,126.833737,37.521816,양천구
63233,신월문화체육센터,126.835249,37.519969,양천구
63234,양강중학교,126.850757,37.524667,양천구
63235,신정역(은행정).신정4동주민센터,126.854236,37.524828,양천구
63236,신서고교.영상고교입구,126.860399,37.525653,양천구
63237,목동역.목동오거리,126.862791,37.525959,양천구
63238,목동역.홍익병원,126.863915,37.52805,양천구
63239,신정4동경서농협,126.855077,37.521462,양천구
63240,제일여성병원,126.851833,37.522614,양천구
63241,신서고등학교.영상고등학교앞,126.859382,37.522976,양천구
63242,신정네거리역,126.853432,37.521277,양천구
63243,서울남부지방법원.서울남부지방검찰청,126.864157,37.522486,양천구
63244,신정1동우체국,126.861415,37.522153,양천구
63245,신정역(은행정).신정4동주민센터,126.854299,37.52463,양천구
63246,신서고등학교.영상고등학교입구,126.859973,37.525396,양천구
63247,목동역.목동오거리,126.863107,37.525806,양천구
63248,우리은행신정동지점,126.85858,37.52187,양천구
63249,진명여고,126.864574,37.524507,양천구
63250,목동중학교,126.870465,37.519187,양천구
63251,서울남부지방법원.서울남부지방검찰청,126.863369,37.522194,양천구
63252,제일은행앞,126.8641,37.5193,양천구
63253,목동7단지,126.866887,37.525534,양천구
63254,목동대학학원,126.872702,37.524632,양천구
63255,목동중학교.서울출입국.외국인청,126.870846,37.519877,양천구
63256,현대아이파크아파트,126.873257,37.521034,양천구
63257,오목교역.청학스포츠타운,126.875315,37.523628,양천구
63258,서울남부지방법원.서울남부지방검찰청,126.865932,37.52185,양천구
63259,서울남부지방법원.서울남부지방검찰청,126.865547,37.52179,양천구
63260,진명여고,126.865104,37.52394,양천구
63261,목동8단지.한전,126.868329,37.520183,양천구
63262,양천구청.양천보건소,126.866163,37.518163,양천구
63263,목동8단지지하도,126.867102,37.519589,양천구
63264,목동역,126.865566,37.525709,양천구
63265,하이스트학원.종로학원,126.869457,37.524982,양천구
63266,길훈로즈빌아파트,126.871157,37.522433,양천구
63267,신정네거리역,126.853454,37.519288,양천구
63268,신정네거리역,126.85352,37.521012,양천구
63269,목동10단지,126.856178,37.518959,양천구
63270,목동프라자,126.860278,37.519876,양천구
63271,우리은행신정동지점,126.859385,37.521705,양천구
63272,신정1동우체국,126.861673,37.521953,양천구
63273,신서초등학교,126.861841,37.520641,양천구
63274,목동10단지농협,126.856366,37.517633,양천구
63275,양천문화회관.양천일자리센터,126.862547,37.516931,양천구
63276,목동10단지상가,126.859893,37.516007,양천구
63277,신트리공원.목동아파트11단지,126.857183,37.51392,양천구
63278,양명초교.신서중,126.855703,37.514305,양천구
63281,양천고등학교,126.845657,37.509927,양천구
63282,신정학마을아파트,126.843963,37.507421,양천구
63283,정랑고개.양천벤처타운,126.850382,37.511577,양천구
63284,신트리아파트,126.85449,37.512979,양천구
63285,신트리사거리,126.855949,37.513115,양천구
63286,신월2동우체국,126.851248,37.523082,양천구
63287,신월동남부주유소,126.838625,37.519233,양천구
63288,한빛종합사회복지관,126.839112,37.521161,양천구
63289,강서초등학교,126.841688,37.521764,양천구
63290,신월2동주민센터입구,126.845554,37.52268,양천구
63291,양강중학교,126.849994,37.523711,양천구
63292,신한은행신월동지점,126.841864,37.517828,양천구
63293,신한은행신월동지점,126.841519,37.517956,양천구
63294,신곡시장.금빛새마을금고,126.84382,37.519285,양천구
63295,신곡시장.금빛새마을금고,126.843743,37.519643,양천구
63296,동방아파트.신월종합사회복지관,126.84629,37.521426,양천구
63297,동방아파트,126.846325,37.521882,양천구
63298,신정네거리.신정119안전센터,126.85073,37.522023,양천구
63299,신정네거리해누리분수광장,126.851514,37.521886,양천구
63300,양천아파트,126.862762,37.510264,양천구
63301,양천구청역,126.866477,37.512755,양천구
63302,양천노인종합복지관,126.859026,37.510161,양천구
63303,봉영여중.목동고,126.861563,37.508855,양천구
63304,봉영여중.목동고,126.861427,37.507391,양천구
63305,봉영여중.목동고,126.861841,37.507281,양천구
63306,양천아파트,126.863349,37.508174,양천구
63308,목동우성아파트,126.865422,37.507624,양천구
63309,은정초등학교,126.867106,37.510094,양천구
63310,은정초등학교,126.867084,37.510605,양천구
63311,갈산초등학교후문,126.869524,37.511203,양천구
63312,갈산초등학교후문,126.869276,37.510989,양천구
63313,갈산초등학교정문,126.870167,37.512697,양천구
63314,목동12단지,126.860328,37.514182,양천구
63315,양천구민체육센터.양천일자리센터,126.864239,37.515544,양천구
63316,양천구청,126.86703,37.516543,양천구
63317,양천공원,126.869642,37.517872,양천구
63318,양천구청역,126.865328,37.512567,양천구
63319,목동14단지관리사무소앞,126.871691,37.514796,양천구
63320,목동11단지,126.858309,37.51322,양천구
63321,목동14단지관리사무소앞,126.872122,37.515199,양천구
63322,신목초등학교입구,126.870786,37.517302,양천구
63323,목동12.13단지사잇길,126.863094,37.513452,양천구
63324,목동12.13단지사잇길,126.863545,37.513054,양천구
63325,신트리공원,126.857917,37.514489,양천구
63326,목동14단지,126.869582,37.514742,양천구
63327,목동13단지,126.869306,37.514208,양천구
63328,목일중학교,126.873842,37.51396,양천구
63329,목동14단지C상가앞,126.874024,37.514169,양천구
63330,현대아파트후문,126.878172,37.52193,양천구
63331,삼성아파트후문,126.87715,37.518115,양천구
63332,삼성아파트정문,126.876904,37.51635,양천구
63333,현대아파트정문,126.878236,37.520788,양천구
63334,현대아파트정문,126.877421,37.519785,양천구
63335,목동14단지상가,126.871798,37.514634,양천구
63336,신목초등학교입구,126.870927,37.517471,양천구
63337,오목교역.동신한방병원,126.876922,37.524085,양천구
63338,신정2동주민센터,126.871424,37.518983,양천구
63339,새마을금고,126.873639,37.52107,양천구
63340,오목교역.청학스포츠타운,126.875631,37.523553,양천구
63341,갈산초등학교정문,126.870486,37.512805,양천구
63342,오목교역.동신한방병원,126.876937,37.524421,양천구
63343,목동대학학원,126.873444,37.524927,양천구
63344,목동7단지.종로학원,126.869165,37.52553,양천구
63345,목동운동장남문.아이스링크,126.876592,37.528474,양천구
63346,목운초등학교.목운중학교,126.87323,37.526049,양천구
63347,목동7단지,126.870177,37.528352,양천구
63348,목운초등학교.목운중학교,126.87377,37.526419,양천구
63349,CBS방송국,126.8741,37.527886,양천구
63350,목동역.홍익병원,126.864344,37.527346,양천구
63351,목1동주민센터,126.87358,37.529802,양천구
63352,양정고등학교,126.887902,37.535223,양천구
63353,목동아파트5.6단지사잇길.경인초교,126.88385,37.53287,양천구
63354,목동아파트601동앞.이대병원,126.883253,37.535893,양천구
63355,이대목동병원.목동6단지앞,126.884235,37.536725,양천구
63356,목동5단지B상가.목5동주민센터,126.881199,37.535695,양천구
63357,파리공원,126.878326,37.534622,양천구
63358,목동5단지C상가.목동운동장북문,126.877536,37.532771,양천구
63359,목동YMCA.서울에너지공사,126.883084,37.538459,양천구
63360,목동YMCA.서울에너지공사,126.88266,37.538842,양천구
63361,월촌중학교.목동1단지,126.882059,37.537959,양천구
63362,목동1.2단지사잇길,126.878476,37.538388,양천구
63363,목동한신청구아파트,126.880351,37.540729,양천구
63364,목동한신청구아파트,126.880165,37.540638,양천구
63365,신목동역,126.881498,37.545944,양천구
63366,신목동역,126.882574,37.545293,양천구
63367,목원초등학교.서울지방식품의약품안전청,126.881136,37.542533,양천구
63368,월촌초등학교.우성아파트,126.875268,37.540384,양천구
63369,월촌초등학교,126.87707,37.541188,양천구
63370,목3동시장.강서도서관,126.863937,37.549695,양천구
63371,목3동주민센터.현대아이파크.실로암안과,126.862401,37.544833,양천구
63372,목동성원아파트,126.863175,37.542295,양천구
63373,신목동역1번출구,126.882069,37.543922,양천구
63374,신목동역2번출구,126.882342,37.543855,양천구
63375,금호어울림.대원칸타빌아파트,126.867064,37.532853,양천구
63376,목동스카이아파트.목동3단지,126.869649,37.534026,양천구
63377,신목중학교,126.872218,37.537345,양천구
63378,목동시장.대일고교.배광교회,126.863841,37.539005,양천구
63379,영도중.강서고입구.기아양서대리점,126.863622,37.536174,양천구
63380,목동사거리,126.863836,37.53327,양천구
63381,목동3.4단지사잇길,126.871851,37.532689,양천구
63382,목동4단지상가.목동종합운동장,126.875115,37.532298,양천구
63383,목동3단지,126.875742,37.534747,양천구
63384,목동2단지,126.877837,37.536486,양천구
63385,신목중학교.목동2단지후문,126.873457,37.538047,양천구
63386,영도초등학교,126.870519,37.535556,양천구
63387,목동3단지후문,126.86991,37.534324,양천구
63388,금호어울림.대원칸타빌아파트,126.86634,37.532619,양천구
63389,홍익병원목동관,126.864038,37.530728,양천구
1304,염창JC(경유),126.874294,37.554652,강서구
1463,개화IC(경유),126.804145,37.591623,강서구
1464,개화IC(경유),126.804279,37.592422,강서구
1740,가양대교남단(경유),126.858028,37.565815,강서구
1741,가양대교남단(경유),126.859212,37.565465,강서구
1742,88JC(경유),126.820962,37.583936,강서구
2569,화곡역(경유),126.83623,37.540629,강서구
2907,신월초교입구교차로(경유),126.84157,37.54042,강서구
2908,화곡터널입구교차로(경유),126.842568,37.538761,강서구
3004,김포공항입구(경유),126.806824,37.561591,강서구
3005,공항동(경유),126.806552,37.558452,강서구
3027,아시아나격납고(경유),126.80699,37.556623,강서구
3097,국제선진입(경유),126.802547,37.565008,강서구
3138,KT공항지사(경유),126.815892,37.560992,강서구
3236,장기주차장(경유),126.800094,37.564706,강서구
3305,88JC(경유),126.819659,37.584237,강서구
4205,가양대교(출),126.858311,37.565857,강서구
4206,가양대교(출),126.858283,37.565533,강서구
4446,가양3동도시개발6단지아파트,126.857797,37.562932,강서구
4497,개화IC(경유),126.80346,37.591627,강서구
4498,개화IC(경유),126.804052,37.591233,강서구
4830,염창교(경유),126.87418,37.5548,강서구
4831,염창교(경유),126.874418,37.55499,강서구
4832,가양대교(경유),126.858358,37.565943,강서구
4833,가양대교(경유),126.858398,37.565618,강서구
4834,방화대교(경유),126.82155,37.583862,강서구
4835,방화대교(경유),126.820912,37.583351,강서구
42825,오쇠동삼거리,126.80945,37.542787,강서구
57345,김포공항IC(가상),126.794236,37.583218,강서구
57346,김포공항IC(가상),126.794359,37.583344,강서구
62260,마곡우림필유아파트,126.820665,37.572019,강서구
62261,마곡우림필유아파트,126.820268,37.572049,강서구
62262,마곡나루역5번출구,126.827509,37.565129,강서구
62263,등촌역1번출구,126.863209,37.552068,강서구
62264,화곡보람2차아파트,126.854207,37.554003,강서구
62265,하나마트,126.853316,37.55254,강서구
62266,백연공원,126.852715,37.551135,강서구
62267,마곡13단지힐스테이트후문,126.817991,37.556737,강서구
62268,마곡13단지힐스테이트상가,126.819911,37.557958,강서구
62269,마곡엠밸리11.12단지상가,126.821134,37.558745,강서구
62270,마곡엠밸리14단지,126.824852,37.558353,강서구
62271,마곡엠밸리14단지,126.825619,37.557992,강서구
62272,공진초등학교,126.821643,37.558432,강서구
62273,마곡13단지힐스테이트후문,126.818567,37.556555,강서구
62274,동아1.2차아파트,126.872063,37.554659,강서구
62275,동아1.2차아파트,126.871774,37.554642,강서구
62276,한서고등학교.보람아파트,126.811738,37.574602,강서구
62277,방신시장,126.812017,37.573633,강서구
62278,방화동동부센트레빌아파트,126.813723,37.573599,강서구
62279,프라임마트,126.818398,37.57298,강서구
62280,마곡한솔솔파크,126.82285,37.570142,강서구
62281,길훈아파트,126.8227,37.568833,강서구
62282,마곡중학교정문,126.820822,37.568637,강서구
62283,마곡엠밸리3단지입구,126.819362,37.567965,강서구
62284,마곡엠밸리7단지,126.823934,37.567226,강서구
62285,마곡엠밸리7단지입구,126.824745,37.565008,강서구
62286,강서세무서,126.822194,37.562223,강서구
62287,강서세무서.공항초교,126.820934,37.561902,강서구
62288,마곡역2번출구,126.826233,37.560016,강서구
62289,마곡역,126.826928,37.561377,강서구
62290,마곡나루역,126.825674,37.566753,강서구
62291,마곡엠밸리1단지,126.819021,37.567938,강서구
62292,마곡중학교,126.820579,37.568998,강서구
62293,길훈아파트,126.82243,37.568731,강서구
62294,마곡한솔솔파크,126.822483,37.570271,강서구
62295,프라임마트,126.817922,37.572833,강서구
62296,방화동동부센트레빌아파트,126.813976,37.573289,강서구
62297,방신시장.LG베스트샵,126.81212,37.5734,강서구
62298,한서고등학교.보람아파트,126.811493,37.574867,강서구
62299,다솔마을,126.816637,37.554437,강서구
62300,강서세무서.공항초교,126.820543,37.562261,강서구
62301,마곡엠밸리7단지앞,126.824394,37.565529,강서구
62302,마곡역,126.827827,37.562383,강서구
62303,염창동주민센터,126.871042,37.553782,강서구
62304,방송인아파트,126.854109,37.537033,강서구
62305,미주아파트,126.854937,37.537414,강서구
62306,동우아트빌,126.855838,37.536445,강서구
62307,명지해드는터아파트,126.856378,37.536547,강서구
62308,신정여상,126.857541,37.537284,강서구
62309,한광고,126.858481,37.537793,강서구
62310,에이엔케슬,126.859169,37.537136,강서구
62311,화곡보람3차아파트,126.858274,37.536456,강서구
62312,강원슈퍼,126.856939,37.535597,강서구
62313,대통마트,126.856056,37.535055,강서구
62314,곰달래약국,126.858041,37.53152,강서구
62315,중앙하이츠빌라,126.858189,37.530764,강서구
62316,곰달래아파트,126.856527,37.529515,강서구
62317,삼성아파트,126.854128,37.529219,강서구
62318,은창아파트,126.851883,37.528935,강서구
62319,화곡전화국,126.847804,37.529395,강서구
62320,까치산역4번출구,126.845987,37.532573,강서구
62321,까치시장,126.846278,37.533743,강서구
62322,화곡탑건진선미아파트,126.846685,37.536131,강서구
62323,개나리슈퍼,126.847988,37.536605,강서구
62324,빨래세탁소,126.849191,37.537033,강서구
62325,주영렉스빌,126.854983,37.53583,강서구
62326,공작세탁소,126.854523,37.536476,강서구
62327,주영렉스빌,126.855121,37.5359,강서구
62328,대통마트,126.855998,37.534843,강서구
62329,국민약국,126.857847,37.531754,강서구
62330,약수터,126.851639,37.538778,강서구
62331,변전소,126.837737,37.570747,강서구
62332,한마음아파트,126.868023,37.555108,강서구
62333,마곡.수명산파크4단지,126.824487,37.550615,강서구
62334,수명중고등학교,126.824095,37.549302,강서구
62335,신광명마을,126.824069,37.547108,강서구
62336,우성아파트,126.870949,37.555562,강서구
62337,봉제산정상,126.851795,37.536811,강서구
62338,우성아파트앞,126.8709,37.555516,강서구
62339,강서면허시험장,126.821116,37.548185,강서구
62340,생태공원,126.818577,37.583482,강서구
62341,방화3동주민센터,126.813587,37.578593,강서구
62342,방화4단지,126.813507,37.576902,강서구
62343,강서농수산물도매시장,126.817982,37.553441,강서구
62344,우장산월드메르디앙아파트,126.837944,37.554625,강서구
62345,강서노인회관,126.839511,37.554471,강서구
62346,우장산월드메르디앙아파트,126.838137,37.554728,강서구
62347,우장산역,126.836138,37.549859,강서구
62348,명덕고등학교.웰튼병원,126.83635,37.553215,강서구
62349,송화시장,126.835319,37.547871,강서구
62350,마곡수명산파크5단지.6단지,126.825397,37.551408,강서구
62351,발산초등학교,126.831836,37.549627,강서구
62352,서울자동차학원,126.821596,37.546905,강서구
62353,마곡수명산파크3단지.4단지,126.825241,37.551745,강서구
62354,발산역.NC백화점,126.839459,37.559745,강서구
62355,공원앞,126.841774,37.55935,강서구
62356,배드민턴장,126.831283,37.572736,강서구
62357,전화국,126.84032,37.564443,강서구
62358,꽃단지,126.839478,37.562888,강서구
62359,마곡,126.822603,37.573061,강서구
62360,NC백화점앞,126.84007,37.559422,강서구
62361,콘티넨탈호텔,126.852242,37.554091,강서구
62362,SK브로드밴드강서방송,126.849284,37.54781,강서구
62363,골목시장,126.850236,37.548619,강서구
62364,대통마트,126.856125,37.534887,강서구
62365,대영마트,126.851143,37.540598,강서구
62366,대영마트,126.851055,37.540575,강서구
62367,참병원,126.839722,37.542534,강서구
62368,화곡역,126.841154,37.540897,강서구
62369,화곡유치원,126.846133,37.544422,강서구
62370,등촌동주공8단지,126.85139,37.562101,강서구
62371,등촌주공9단지,126.849892,37.562681,강서구
62372,등촌동주공9단지,126.849752,37.562918,강서구
62373,등촌3동성당사거리,126.845636,37.558963,강서구
62374,태영.삼성한사랑아파트,126.865389,37.555144,강서구
62375,가양역.현대프린스텔,126.856412,37.560199,강서구
62376,삼천리아파트,126.869805,37.556112,강서구
62377,새은약국,126.865442,37.555476,강서구
62378,새마을금고,126.873276,37.550238,강서구
62379,동아3차아파트,126.876469,37.548875,강서구
62380,벽산아파트,126.836617,37.57556,강서구
62381,발산어린이집,126.841557,37.55427,강서구
62382,방화역,126.812642,37.576819,강서구
62383,강서구민회관,126.844205,37.552884,강서구
62384,방화3동주민센터,126.813655,37.578386,강서구
62385,롯데3차APT,126.846457,37.552741,강서구
62386,방화동삼익아파트,126.813228,37.576807,강서구
62387,공영주차장,126.847838,37.553187,강서구
62388,강서구청입구,126.849914,37.553078,강서구
62389,서광아파트,126.819651,37.578833,강서구
62390,등촌7단지,126.852979,37.561333,강서구
62391,등촌10단지,126.848644,37.561534,강서구
62392,등촌미주.진로아파트,126.847747,37.559907,강서구
62393,등촌5단지,126.843916,37.559142,강서구
62394,동우아트빌,126.856038,37.536651,강서구
62395,태창아파트,126.850867,37.537949,강서구
62396,강서농수산물도매시장종점,126.822673,37.554517,강서구
62397,등촌주공8단지,126.8521,37.561624,강서구
62398,강원슈퍼,126.857026,37.535516,강서구
62399,훼미리마트,126.835274,37.540072,강서구
62400,골목시장,126.850225,37.548475,강서구
62401,KC대학교,126.851313,37.549401,강서구
62402,강서구청후문,126.850225,37.550456,강서구
62403,강서아파트,126.850727,37.551573,강서구
62404,본동사무소,126.847982,37.542723,강서구
62405,황제참치,126.851476,37.552774,강서구
62406,명덕고등학교.웰튼병원,126.836619,37.552946,강서구
62407,청과시장2,126.821217,37.551854,강서구
62408,발산역.우장산힐스테이트,126.837659,37.556187,강서구
62409,발산역3번출구,126.83863,37.559246,강서구
62410,수명산파크7단지상가,126.822235,37.547383,강서구
62411,호서전문학교,126.839826,37.562873,강서구
62412,수명산파크7단지정문,126.824277,37.547851,강서구
62413,수명중.고등학교,126.824169,37.550068,강서구
62414,기업은행,126.840861,37.566088,강서구
62415,수명산파크상가,126.826063,37.553295,강서구
62416,변전소,126.83789,37.570708,강서구
62417,수명산파크5단지아파트,126.828212,37.553394,강서구
62418,수명산파크1단지아파트앞,126.829739,37.553258,강서구
62419,현대슈퍼,126.83108,37.551097,강서구
62420,화곡중.고등학교,126.833124,37.547876,강서구
62421,마곡역,126.823065,37.573264,강서구
62422,방화2단지,126.820579,37.573932,강서구
62423,롯데2차,126.840485,37.554371,강서구
62424,현대슈퍼,126.830814,37.552013,강서구
62425,관음삼성.보람더하임아파트,126.870351,37.552052,강서구
62426,청송평화아파트,126.853688,37.53527,강서구
62427,아람마트,126.855023,37.534339,강서구
62428,수명산파크1단지,126.829825,37.553419,강서구
62429,새마을금고,126.872418,37.55039,강서구
62430,성심사,126.853982,37.533572,강서구
62431,성심사,126.853952,37.533649,강서구
62432,마곡.수명산파크2단지,126.82786,37.553618,강서구
62433,아람마트,126.85507,37.534265,강서구
62434,현대빌라,126.853852,37.534434,강서구
62435,마곡.수명산파크3단지,126.825898,37.553186,강서구
62436,청송평화아파트,126.853805,37.535468,강서구
62437,화곡보람3차아파트,126.858382,37.536395,강서구
62438,로미오이발클럽,126.8531,37.536099,강서구
62439,푸르지오APT,126.831122,37.541858,강서구
62440,에이엔케슬,126.859286,37.53717,강서구
